"~start_node_id","~start_node_labels","~start_node_property_name","~start_node_property_id","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_kind","~end_node_property_name","~end_node_property_gloss"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182528","elementSpec","sp","sp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183184","Module","core","core",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182529","elementSpec","speaker","speaker","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183184","Module","core","core",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182530","elementSpec","stage","stage","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183184","Module","core","core",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182531","elementSpec","TEI","TEI","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182532","elementSpec","teiCorpus","teiCorpus","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183184","Module","core","core",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182533","elementSpec","text","text","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182534","elementSpec","body","body","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182535","elementSpec","group","group","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182536","elementSpec","floatingText","floatingText","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182537","elementSpec","div","div","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182538","elementSpec","div1","div1","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182539","elementSpec","div2","div2","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182540","elementSpec","div3","div3","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182541","elementSpec","div4","div4","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182542","elementSpec","div5","div5","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182543","elementSpec","div6","div6","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182544","elementSpec","div7","div7","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182545","elementSpec","divGen","divGen","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183184","Module","core","core",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182546","elementSpec","trailer","trailer","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182547","elementSpec","byline","byline","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182548","elementSpec","dateline","dateline","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182549","elementSpec","argument","argument","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182550","elementSpec","epigraph","epigraph","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182551","elementSpec","opener","opener","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182552","elementSpec","closer","closer","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182553","elementSpec","salute","salute","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182554","elementSpec","signed","signed","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182555","elementSpec","postscript","postscript","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182556","elementSpec","titlePage","titlePage","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182557","elementSpec","docTitle","docTitle","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182558","elementSpec","titlePart","titlePart","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182559","elementSpec","docAuthor","docAuthor","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182560","elementSpec","imprimatur","imprimatur","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182561","elementSpec","docEdition","docEdition","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182562","elementSpec","docImprint","docImprint","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182563","elementSpec","docDate","docDate","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182564","elementSpec","front","front","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182565","elementSpec","back","back","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183185","Module","textstructure","textstructure",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182566","elementSpec","g","g","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183186","Module","gaiji","gaiji",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182567","elementSpec","charDecl","charDecl","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183186","Module","gaiji","gaiji",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182568","elementSpec","char","char","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183186","Module","gaiji","gaiji",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182569","elementSpec","glyph","glyph","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183186","Module","gaiji","gaiji",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182570","elementSpec","localProp","localProp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183186","Module","gaiji","gaiji",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182571","elementSpec","mapping","mapping","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183186","Module","gaiji","gaiji",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182572","elementSpec","unihanProp","unihanProp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183186","Module","gaiji","gaiji",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182573","elementSpec","unicodeProp","unicodeProp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183186","Module","gaiji","gaiji",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182574","elementSpec","metDecl","metDecl","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183187","Module","verse","verse",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182575","elementSpec","metSym","metSym","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183187","Module","verse","verse",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182576","elementSpec","caesura","caesura","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183187","Module","verse","verse",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182577","elementSpec","rhyme","rhyme","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183187","Module","verse","verse",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182578","elementSpec","set","set","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182579","elementSpec","prologue","prologue","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182580","elementSpec","epilogue","epilogue","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182581","elementSpec","performance","performance","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182582","elementSpec","castList","castList","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182583","elementSpec","castGroup","castGroup","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182584","elementSpec","castItem","castItem","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182585","elementSpec","role","role","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182586","elementSpec","roleDesc","roleDesc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182587","elementSpec","actor","actor","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182588","elementSpec","spGrp","spGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182589","elementSpec","move","move","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182590","elementSpec","view","view","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182591","elementSpec","camera","camera","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182592","elementSpec","sound","sound","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182593","elementSpec","caption","caption","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182594","elementSpec","tech","tech","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183188","Module","drama","drama",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182595","elementSpec","scriptStmt","scriptStmt","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182596","elementSpec","recordingStmt","recordingStmt","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182597","elementSpec","recording","recording","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182598","elementSpec","equipment","equipment","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182599","elementSpec","broadcast","broadcast","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182600","elementSpec","transcriptionDesc","transcriptionDesc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182601","elementSpec","u","u","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182602","elementSpec","pause","pause","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182603","elementSpec","vocal","vocal","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182604","elementSpec","kinesic","kinesic","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182605","elementSpec","incident","incident","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182606","elementSpec","writing","writing","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182607","elementSpec","shift","shift","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182608","elementSpec","annotationBlock","annotationBlock","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183189","Module","spoken","spoken",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182609","elementSpec","post","post","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183190","Module","cmc","cmc",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182610","elementSpec","superEntry","superEntry","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182611","elementSpec","entry","entry","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182612","elementSpec","entryFree","entryFree","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182613","elementSpec","hom","hom","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182614","elementSpec","sense","sense","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182615","elementSpec","dictScrap","dictScrap","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182616","elementSpec","form","form","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182617","elementSpec","orth","orth","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182618","elementSpec","pron","pron","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182619","elementSpec","hyph","hyph","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182620","elementSpec","syll","syll","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182621","elementSpec","stress","stress","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182622","elementSpec","gram","gram","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182623","elementSpec","gen","gen","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182624","elementSpec","number","number","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182625","elementSpec","case","case","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182626","elementSpec","per","per","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182627","elementSpec","tns","tns","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182628","elementSpec","mood","mood","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182629","elementSpec","iType","iType","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182630","elementSpec","gramGrp","gramGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182631","elementSpec","pos","pos","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182632","elementSpec","subc","subc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183191","Module","dictionaries","dictionaries",
