"~id","~labels","name","chapterName","type","id","kind","gloss"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183869","gloss","郵遞區號",,,,,"郵遞區號"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183870","gloss","code postal",,,,,"code postal"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183871","gloss","Código postal",,,,,"Código postal"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183872","gloss","Codice di Avviamento Postale",,,,,"Codice di Avviamento Postale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183873","gloss","Postleitzahl",,,,,"Postleitzahl"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183874","gloss","postal box or post office box",,,,,"postal box or post office box"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183875","gloss","우편함 또는 사서함",,,,,"우편함 또는 사서함"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183876","gloss","郵政信箱",,,,,"郵政信箱"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183877","gloss","boîte postale",,,,,"boîte postale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183878","gloss","buzón",,,,,"buzón"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183879","gloss","Casella postale",,,,,"Casella postale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183880","gloss","Postfach",,,,,"Postfach"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183881","gloss","number",,,,,"number"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183882","gloss","숫자",,,,,"숫자"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183883","gloss","數字",,,,,"數字"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183884","gloss","numéral",,,,,"numéral"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183885","gloss","número",,,,,"número"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183886","gloss","numero",,,,,"numero"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183887","gloss","Zahl",,,,,"Zahl"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183888","gloss","measure",,,,,"measure"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183889","gloss","mesure",,,,,"mesure"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183890","gloss","measure group",,,,,"measure group"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183891","gloss","측정 그룹",,,,,"측정 그룹"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183892","gloss","grupo de medida",,,,,"grupo de medida"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183893","gloss","groupe de mesures",,,,,"groupe de mesures"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183894","gloss","gruppo di misure",,,,,"gruppo di misure"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183895","gloss","date",,,,,"date"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183896","gloss","Datum",,,,,"Datum"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183897","gloss","time",,,,,"time"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183898","gloss","temps",,,,,"temps"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183899","gloss","Zeit",,,,,"Zeit"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183900","gloss","abbreviation",,,,,"abbreviation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183901","gloss","약어",,,,,"약어"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183902","gloss","縮寫",,,,,"縮寫"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183903","gloss","abréviation",,,,,"abréviation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183904","gloss","abreviatura",,,,,"abreviatura"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183905","gloss","abbreviazione",,,,,"abbreviazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183906","gloss","Abkürzung",,,,,"Abkürzung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183907","gloss","省略形",,,,,"省略形"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183908","gloss","expansion",,,,,"expansion"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183909","gloss","확장 표기",,,,,"확장 표기"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183910","gloss","縮寫還原",,,,,"縮寫還原"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183911","gloss","expansión",,,,,"expansión"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183912","gloss","espansione",,,,,"espansione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183913","gloss","Abkürzungsauflösung",,,,,"Abkürzungsauflösung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183914","gloss","pointer",,,,,"pointer"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183915","gloss","포인터",,,,,"포인터"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183916","gloss","puntero",,,,,"puntero"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183917","gloss","pointeur",,,,,"pointeur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183918","gloss","puntatore",,,,,"puntatore"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183919","gloss","reference",,,,,"reference"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183920","gloss","참조",,,,,"참조"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183921","gloss","referencia",,,,,"referencia"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183922","gloss","référence",,,,,"référence"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183923","gloss","riferimento",,,,,"riferimento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183924","gloss","Referenz",,,,,"Referenz"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183925","gloss","list",,,,,"list"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183926","gloss","liste",,,,,"liste"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183927","gloss","Liste",,,,,"Liste"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183928","gloss","item",,,,,"item"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183929","gloss","Listenpunkt",,,,,"Listenpunkt"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183930","gloss","label",,,,,"label"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183931","gloss","étiquette",,,,,"étiquette"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183932","gloss","Label",,,,,"Label"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183933","gloss","heading",,,,,"heading"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183934","gloss","표제부",,,,,"표제부"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183935","gloss","標題",,,,,"標題"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183936","gloss","en-tête",,,,,"en-tête"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183937","gloss","encabezamiento",,,,,"encabezamiento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183938","gloss","titolo",,,,,"titolo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183939","gloss","Überschrift",,,,,"Überschrift"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183940","gloss","heading for list labels",,,,,"heading for list labels"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183941","gloss","intitulé d'une liste d'étiquettes",,,,,"intitulé d'une liste d'étiquettes"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183942","gloss","encabezamiento para una lista de conceptos.",,,,,"encabezamiento para una lista de conceptos."
"4:13c24cab-0708-4375-8014-8513a8fd1335:183943","gloss","列表標籤的標題",,,,,"列表標籤的標題"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183944","gloss","titolo per le etichette della lista",,,,,"titolo per le etichette della lista"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183945","gloss","リストラベルの表題",,,,,"リストラベルの表題"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183946","gloss","heading for list items",,,,,"heading for list items"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183947","gloss","목록의 항목에 대한 표제부",,,,,"목록의 항목에 대한 표제부"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183948","gloss","列表項目的標題",,,,,"列表項目的標題"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183949","gloss","intitulé d'une liste d'items",,,,,"intitulé d'une liste d'items"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183950","gloss","encabezamiento de los ítems de una lista.",,,,,"encabezamiento de los ítems de una lista."
"4:13c24cab-0708-4375-8014-8513a8fd1335:183951","gloss","titolo per le voci della lista",,,,,"titolo per le voci della lista"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183952","gloss","note",,,,,"note"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183953","gloss","Anmerkung",,,,,"Anmerkung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183954","gloss","note group",,,,,"note group"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183955","gloss","index entry",,,,,"index entry"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183956","gloss","색인 표제 항목",,,,,"색인 표제 항목"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183957","gloss","索引項目",,,,,"索引項目"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183958","gloss","entrée d'index",,,,,"entrée d'index"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183959","gloss","entrada de un índice.",,,,,"entrada de un índice."
"4:13c24cab-0708-4375-8014-8513a8fd1335:183960","gloss","voce di indice",,,,,"voce di indice"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183961","gloss","graphic",,,,,"graphic"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183962","gloss","Abbildung",,,,,"Abbildung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183963","gloss","milestone",,,,,"milestone"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183964","gloss","borne",,,,,"borne"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183965","gloss","Grenzpunkt",,,,,"Grenzpunkt"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183966","gloss","gathering beginning",,,,,"gathering beginning"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183967","gloss","page beginning",,,,,"page beginning"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183968","gloss","페이지 바꿈",,,,,"페이지 바꿈"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183969","gloss","分頁",,,,,"分頁"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183970","gloss","début de page",,,,,"début de page"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183971","gloss","inicio de página",,,,,"inicio de página"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183972","gloss","inizio di pagina",,,,,"inizio di pagina"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183973","gloss","Seitenanfang",,,,,"Seitenanfang"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183974","gloss","line beginning",,,,,"line beginning"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183975","gloss","행 바꿈",,,,,"행 바꿈"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183976","gloss","分行",,,,,"分行"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183977","gloss","début de ligne",,,,,"début de ligne"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183978","gloss","inicio de línea",,,,,"inicio de línea"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183979","gloss","inizio di riga",,,,,"inizio di riga"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183980","gloss","Zeilenanfang",,,,,"Zeilenanfang"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183981","gloss","column beginning",,,,,"column beginning"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183982","gloss","열 바꿈",,,,,"열 바꿈"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183983","gloss","分段",,,,,"分段"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183984","gloss","段の開始",,,,,"段の開始"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183985","gloss","début de colonne",,,,,"début de colonne"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183986","gloss","inicio de columna",,,,,"inicio de columna"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183987","gloss","inizio di colonna",,,,,"inizio di colonna"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183988","gloss","analytic level",,,,,"analytic level"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183989","gloss","분석적 층위",,,,,"분석적 층위"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183990","gloss","分析層書目",,,,,"分析層書目"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183991","gloss","niveau analytique",,,,,"niveau analytique"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183992","gloss","nivel analítico.",,,,,"nivel analítico."
"4:13c24cab-0708-4375-8014-8513a8fd1335:183993","gloss","livello analitico",,,,,"livello analitico"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183994","gloss","分析レベル",,,,,"分析レベル"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183995","gloss","monographic level",,,,,"monographic level"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183996","gloss","단행본 층위",,,,,"단행본 층위"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183997","gloss","專題層書目",,,,,"專題層書目"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183998","gloss","niveau monographique",,,,,"niveau monographique"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183999","gloss","nivel monográfico.",,,,,"nivel monográfico."
"4:13c24cab-0708-4375-8014-8513a8fd1335:184000","gloss","monografia",,,,,"monografia"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184001","gloss","series information",,,,,"series information"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184002","gloss","연간물 정보",,,,,"연간물 정보"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184003","gloss","叢書資訊",,,,,"叢書資訊"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184004","gloss","informations sur la série",,,,,"informations sur la série"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184005","gloss","series de información",,,,,"series de información"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184006","gloss","informazioni sulla collana",,,,,"informazioni sulla collana"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184007","gloss","author",,,,,"author"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184008","gloss","autor/a",,,,,"autor/a"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184009","gloss","auteur",,,,,"auteur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184010","gloss","Autor",,,,,"Autor"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184011","gloss","statement of responsibility",,,,,"statement of responsibility"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184012","gloss","책임성 진술",,,,,"책임성 진술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184013","gloss","責任陳述",,,,,"責任陳述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184014","gloss","mention de responsabilité",,,,,"mention de responsabilité"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184015","gloss","declaración de responsabilidad",,,,,"declaración de responsabilidad"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184016","gloss","dichiarazione di responsabilità",,,,,"dichiarazione di responsabilità"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184017","gloss","Angaben zur Verantwortlichkeit",,,,,"Angaben zur Verantwortlichkeit"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184018","gloss","responsibility",,,,,"responsibility"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184019","gloss","책임성",,,,,"책임성"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184020","gloss","responsabilidad",,,,,"responsabilidad"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184021","gloss","responsabilité",,,,,"responsabilité"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184022","gloss","responsabilità",,,,,"responsabilità"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184023","gloss","Verantwortlichkeit",,,,,"Verantwortlichkeit"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184024","gloss","title",,,,,"title"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184025","gloss","titre",,,,,"titre"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184026","gloss","Titel",,,,,"Titel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184027","gloss","版本說明",,,,,"版本說明"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184028","gloss","publisher",,,,,"publisher"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184029","gloss","editorial",,,,,"editorial"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184030","gloss","éditeur",,,,,"éditeur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184031","gloss","Verlag",,,,,"Verlag"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184032","gloss","scope of bibliographic reference",,,,,"scope of bibliographic reference"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184033","gloss","인용 범위",,,,,"인용 범위"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184034","gloss","書目引用範圍",,,,,"書目引用範圍"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184035","gloss","extension d'une référence bibliographique",,,,,"extension d'une référence bibliographique"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184036","gloss","extensión de una cita",,,,,"extensión de una cita"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184037","gloss","estensione del riferimento bibliografico",,,,,"estensione del riferimento bibliografico"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184038","gloss","Geltungsbereich einer bibliografischen Referenz",,,,,"Geltungsbereich einer bibliografischen Referenz"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184039","gloss","典拠参照の範囲",,,,,"典拠参照の範囲"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184040","gloss","cited range",,,,,"cited range"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184041","gloss","引用範囲",,,,,"引用範囲"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184042","gloss","publication place",,,,,"publication place"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184043","gloss","출판지",,,,,"출판지"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184044","gloss","lugar de la publicación",,,,,"lugar de la publicación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184045","gloss","lieu de publication",,,,,"lieu de publication"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184046","gloss","luogo di pubblicazione",,,,,"luogo di pubblicazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184047","gloss","Verlagsort",,,,,"Verlagsort"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184048","gloss","bibliographic citation",,,,,"bibliographic citation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184049","gloss","서지 인용",,,,,"서지 인용"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184050","gloss","書目資料",,,,,"書目資料"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184051","gloss","référence bibliographique.",,,,,"référence bibliographique."
"4:13c24cab-0708-4375-8014-8513a8fd1335:184052","gloss","cita bibliográfica.",,,,,"cita bibliográfica."
"4:13c24cab-0708-4375-8014-8513a8fd1335:184053","gloss","citazione bibliografica",,,,,"citazione bibliografica"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184054","gloss","bibliografische Angabe",,,,,"bibliografische Angabe"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184055","gloss","典拠情報の明示",,,,,"典拠情報の明示"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184056","gloss","structured bibliographic citation",,,,,"structured bibliographic citation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184057","gloss","구조화된 서지 인용",,,,,"구조화된 서지 인용"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184058","gloss","結構次要書目",,,,,"結構次要書目"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184059","gloss","référence bibliographique structurée",,,,,"référence bibliographique structurée"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184060","gloss","cita bibliográfica estructurada.",,,,,"cita bibliográfica estructurada."
"4:13c24cab-0708-4375-8014-8513a8fd1335:184061","gloss","構造的な典拠情報",,,,,"構造的な典拠情報"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184062","gloss","citation list",,,,,"citation list"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184063","gloss","인용 목록",,,,,"인용 목록"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184064","gloss","書目列表",,,,,"書目列表"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184065","gloss","liste de références bibliographiques",,,,,"liste de références bibliographiques"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184066","gloss","lista de cita",,,,,"lista de cita"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184067","gloss","lista di citazioni",,,,,"lista di citazioni"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184068","gloss","Liste bibliografischer Angaben",,,,,"Liste bibliografischer Angaben"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184069","gloss","verse line",,,,,"verse line"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184070","gloss","운문 시행",,,,,"운문 시행"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184071","gloss","詩行",,,,,"詩行"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184072","gloss","vers",,,,,"vers"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184073","gloss","verso",,,,,"verso"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184074","gloss","Vers(zeile)",,,,,"Vers(zeile)"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184075","gloss","line group",,,,,"line group"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184076","gloss","시행군",,,,,"시행군"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184077","gloss","行組",,,,,"行組"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184078","gloss","groupe de vers",,,,,"groupe de vers"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184079","gloss","grupo de versos",,,,,"grupo de versos"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184080","gloss","un gruppo di versi",,,,,"un gruppo di versi"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184081","gloss","Gruppe von Vers(zeil)en",,,,,"Gruppe von Vers(zeil)en"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184082","gloss","speech",,,,,"speech"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184083","gloss","대화",,,,,"대화"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184084","gloss","演說",,,,,"演說"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184085","gloss","langue orale",,,,,"langue orale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184086","gloss","discurso",,,,,"discurso"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184087","gloss","battuta",,,,,"battuta"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184088","gloss","Figurenrede",,,,,"Figurenrede"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184089","gloss","locuteur",,,,,"locuteur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184090","gloss","講者",,,,,"講者"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184091","gloss","Sprecher",,,,,"Sprecher"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184092","gloss","stage direction",,,,,"stage direction"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184093","gloss","무대지시",,,,,"무대지시"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184094","gloss","舞台指示",,,,,"舞台指示"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184095","gloss","indication scénique",,,,,"indication scénique"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184096","gloss","acotación",,,,,"acotación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184097","gloss","direttiva di scena",,,,,"direttiva di scena"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184098","gloss","Regieanweisung",,,,,"Regieanweisung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184099","gloss","TEI document",,,,,"TEI document"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184100","gloss","TEI 문서",,,,,"TEI 문서"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184101","gloss","TEI文件",,,,,"TEI文件"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184102","gloss","document TEI",,,,,"document TEI"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184103","gloss","TEI-Dokument",,,,,"TEI-Dokument"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184104","gloss","documento TEI",,,,,"documento TEI"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184105","gloss","TEI文書",,,,,"TEI文書"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184106","gloss","text",,,,,"text"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184107","gloss","text body",,,,,"text body"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184108","gloss","텍스트 본문",,,,,"텍스트 본문"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184109","gloss","正文",,,,,"正文"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184110","gloss","corps du texte",,,,,"corps du texte"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184111","gloss","Textkörper",,,,,"Textkörper"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184112","gloss","cuerpo del texto",,,,,"cuerpo del texto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184113","gloss","floating text",,,,,"floating text"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184114","gloss","texte mobile",,,,,"texte mobile"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184115","gloss","text division",,,,,"text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184116","gloss","텍스트 구역",,,,,"텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184117","gloss","文本區段",,,,,"文本區段"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184118","gloss","division du texte",,,,,"division du texte"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184119","gloss","Textabschnitt",,,,,"Textabschnitt"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184120","gloss","división de texto",,,,,"división de texto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184121","gloss","partizione testuale",,,,,"partizione testuale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184122","gloss","level-1 text division",,,,,"level-1 text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184123","gloss","1 층위 텍스트 구역",,,,,"1 층위 텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184124","gloss","區段層次一",,,,,"區段層次一"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184125","gloss","division du texte de niveau 1",,,,,"division du texte de niveau 1"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184126","gloss","Textgliederungsebene -1",,,,,"Textgliederungsebene -1"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184127","gloss","división textual de primer nivel",,,,,"división textual de primer nivel"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184128","gloss","partizione testuale di livello 1",,,,,"partizione testuale di livello 1"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184129","gloss","level-2 text division",,,,,"level-2 text division"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184130","gloss","2 층위 텍스트 구역",,,,,"2 층위 텍스트 구역"
"4:13c24cab-0708-4375-8014-8513a8fd1335:184131","gloss","區段層次二",,,,,"區段層次二"
